Country,Year,Month,Day_Length,Sunrise,Sunset,Day_Length_Seconds
Nicaragua,2022,1,11:28:03,12:04:39 PM,11:32:42 PM,41283
Nicaragua,2022,2,11:39:24,12:08:53 PM,11:48:17 PM,41964
Nicaragua,2022,3,11:56:18,11:59:07 AM,11:55:25 PM,42978
Nicaragua,2022,4,12:17:12,11:40:11 AM,11:57:23 PM,44232
Nicaragua,2022,5,12:36:11,11:23:59 AM,12:00:10 AM,45371
Nicaragua,2022,6,12:49:50,11:17:58 AM,12:07:48 AM,46190
Nicaragua,2022,7,12:51:50,11:23:01 AM,12:14:51 AM,46310
Nicaragua,2022,8,12:41:16,11:30:42 AM,12:11:58 AM,45676
Nicaragua,2022,9,12:23:05,11:33:23 AM,11:56:28 PM,44585
Nicaragua,2022,10,12:03:11,11:32:59 AM,11:36:10 PM,43391
Nicaragua,2022,11,11:43:40,11:36:44 AM,11:20:24 PM,42220
Nicaragua,2022,12,11:30:09,11:49:01 AM,11:19:10 PM,41409
Niger,2022,1,11:23:08,6:13:33 AM,5:36:41 PM,40988
Niger,2022,2,11:35:45,6:17:14 AM,5:52:59 PM,41745
Niger,2022,3,11:54:40,6:06:32 AM,6:01:12 PM,42880
Niger,2022,4,12:18:02,5:46:24 AM,6:04:26 PM,44282
Niger,2022,5,12:39:15,5:29:02 AM,6:08:17 PM,45555
Niger,2022,6,12:54:34,5:22:07 AM,6:16:41 PM,46474
Niger,2022,7,12:56:54,5:27:00 AM,6:23:54 PM,46614
Niger,2022,8,12:45:13,5:35:18 AM,6:20:31 PM,45913
Niger,2022,9,12:24:58,5:39:05 AM,6:04:03 PM,44698
Niger,2022,10,12:02:44,5:39:51 AM,5:42:35 PM,43364
Niger,2022,11,11:40:51,5:44:43 AM,5:25:34 PM,42051
Niger,2022,12,11:25:36,5:57:46 AM,5:23:22 PM,41136
Nigeria,2022,1,11:38:44,5:44:13 AM,5:22:57 PM,41924
Nigeria,2022,2,11:46:59,5:50:06 AM,5:37:05 PM,42419
Nigeria,2022,3,11:59:24,5:42:39 AM,5:42:03 PM,43164
Nigeria,2022,4,12:14:52,5:26:28 AM,5:41:20 PM,44092
Nigeria,2022,5,12:29:01,5:12:38 AM,5:41:39 PM,44941
Nigeria,2022,6,12:39:16,5:08:15 AM,5:47:31 PM,45556
Nigeria,2022,7,12:40:51,5:13:30 AM,5:54:21 PM,45651
Nigeria,2022,8,12:33:01,5:19:53 AM,5:52:54 PM,45181
Nigeria,2022,9,12:19:30,5:20:18 AM,5:39:48 PM,44370
Nigeria,2022,10,12:04:44,5:17:20 AM,5:22:04 PM,43484
Nigeria,2022,11,11:50:19,5:18:27 AM,5:08:46 PM,42619
Nigeria,2022,12,11:40:21,5:28:52 AM,5:09:13 PM,42021
Niue,2022,1,13:17:32,4:44:42 PM,6:02:14 AM,47852
Niue,2022,2,12:57:59,5:04:18 PM,6:02:17 AM,46679
Niue,2022,3,12:29:44,5:17:02 PM,5:46:46 AM,44984
Niue,2022,4,11:55:58,5:25:25 PM,5:21:23 AM,42958
Niue,2022,5,11:26:17,5:33:35 PM,4:59:52 AM,41177
Niue,2022,6,11:05:25,5:44:54 PM,4:50:19 AM,39925
Niue,2022,7,11:02:33,5:52:23 PM,4:54:56 AM,39753
Niue,2022,8,11:18:47,5:46:37 PM,5:05:24 AM,40727
Niue,2022,9,11:47:06,5:25:59 PM,5:13:05 AM,42426
Niue,2022,10,12:18:57,4:59:43 PM,5:18:40 AM,44337
Niue,2022,11,12:51:10,4:37:40 PM,5:28:50 AM,46270
Niue,2022,12,13:14:05,4:31:50 PM,5:45:55 AM,47645
Northern_Mariana_Islands,2022,1,11:16:57,8:41:52 PM,7:58:49 AM,40617
Northern_Mariana_Islands,2022,2,11:31:07,8:44:55 PM,8:16:02 AM,41467
Northern_Mariana_Islands,2022,3,11:52:30,8:33:07 PM,8:25:37 AM,42750
Northern_Mariana_Islands,2022,4,12:18:56,8:11:30 PM,8:30:26 AM,44336
Northern_Mariana_Islands,2022,5,12:42:59,7:52:38 PM,8:35:37 AM,45779
Northern_Mariana_Islands,2022,6,13:00:26,7:44:33 PM,8:44:59 AM,46826
Northern_Mariana_Islands,2022,7,13:03:17,7:49:09 PM,8:52:26 AM,46997
Northern_Mariana_Islands,2022,8,12:50:15,7:58:14 PM,8:48:29 AM,46215
Northern_Mariana_Islands,2022,9,12:27:27,8:03:23 PM,8:30:50 AM,44847
Northern_Mariana_Islands,2022,10,12:02:18,8:05:37 PM,8:07:55 AM,43338
Northern_Mariana_Islands,2022,11,11:37:28,8:11:50 PM,7:49:18 AM,41848
Northern_Mariana_Islands,2022,12,11:20:01,8:25:50 PM,7:45:51 AM,40801
Norway,2022,1,06:10:53,8:15:07 AM,2:26:00 PM,22253
Norway,2022,2,08:06:05,7:27:31 AM,3:33:36 PM,29165
Norway,2022,3,10:33:08,6:12:46 AM,4:45:54 PM,37988
Norway,2022,4,13:22:10,4:39:48 AM,6:01:58 PM,48130
Norway,2022,5,16:03:40,3:12:17 AM,7:15:57 PM,57820
Norway,2022,6,18:22:53,2:03:25 AM,8:26:18 PM,66173
Norway,2022,7,18:48:02,1:56:53 AM,8:44:55 PM,67682
Norway,2022,8,16:54:30,2:56:07 AM,7:50:37 PM,60870
Norway,2022,9,14:13:23,4:10:20 AM,6:23:43 PM,51203
Norway,2022,10,11:32:13,5:20:34 AM,4:52:47 PM,41533
Norway,2022,11,08:47:59,6:36:36 AM,3:24:35 PM,31679
Norway,2022,12,06:35:35,7:48:13 AM,2:23:48 PM,23735
Oman,2022,1,10:45:07,2:46:33 AM,1:31:40 PM,38707
Oman,2022,2,11:08:27,2:44:56 AM,1:53:23 PM,40107
Oman,2022,3,11:43:10,2:26:23 AM,2:09:33 PM,42190
Oman,2022,4,12:25:43,1:56:41 AM,2:22:24 PM,44743
Oman,2022,5,13:04:15,1:30:37 AM,2:34:52 PM,47055
Oman,2022,6,13:32:11,1:17:22 AM,2:49:33 PM,48731
Oman,2022,7,13:36:34,1:21:12 AM,2:57:46 PM,48994
Oman,2022,8,13:15:27,1:34:16 AM,2:49:43 PM,47727
Oman,2022,9,12:38:44,1:46:19 AM,2:25:03 PM,45524
Oman,2022,10,11:58:18,1:56:11 AM,1:54:29 PM,43098
Oman,2022,11,11:18:13,2:10:06 AM,1:28:19 PM,40693
Oman,2022,12,10:49:55,2:29:37 AM,1:19:32 PM,38995
Pakistan,2022,1,10:00:27,2:11:00 AM,12:11:27 PM,36027
Pakistan,2022,2,10:36:43,2:02:56 AM,12:39:39 PM,38203
Pakistan,2022,3,11:30:05,1:35:04 AM,1:05:09 PM,41405
Pakistan,2022,4,12:35:04,12:54:09 AM,1:29:13 PM,45304
Pakistan,2022,5,13:34:04,12:17:51 AM,1:51:55 PM,48844
Pakistan,2022,6,14:17:19,11:56:55 PM,2:14:14 PM,51439
Pakistan,2022,7,14:24:13,11:59:30 PM,2:23:43 PM,51853
Pakistan,2022,8,13:51:29,12:18:23 AM,2:09:52 PM,49889
Pakistan,2022,9,12:55:08,12:40:16 AM,1:35:24 PM,46508
Pakistan,2022,10,11:53:26,1:00:46 AM,12:54:12 PM,42806
Pakistan,2022,11,10:51:55,1:25:23 AM,12:17:18 PM,39115
Pakistan,2022,12,10:07:59,1:52:42 AM,12:00:41 PM,36479
Palau,2022,1,11:44:36,9:13:10 PM,8:57:46 AM,42276
Palau,2022,2,11:51:07,9:20:02 PM,9:11:09 AM,42667
Palau,2022,3,12:01:04,9:13:56 PM,9:15:00 AM,43264
Palau,2022,4,12:13:33,8:59:17 PM,9:12:50 AM,44013
Palau,2022,5,12:25:03,8:46:42 PM,9:11:45 AM,44703
Palau,2022,6,12:33:29,8:43:08 PM,9:16:37 AM,45209
Palau,2022,7,12:34:50,8:48:29 PM,9:23:19 AM,45290
Palau,2022,8,12:28:33,8:54:11 PM,9:22:44 AM,44913
Palau,2022,9,12:17:35,8:53:25 PM,9:11:00 AM,44255
Palau,2022,10,12:05:39,8:49:02 PM,8:54:41 AM,43539
Palau,2022,11,11:54:01,8:48:40 PM,8:42:41 AM,42841
Palau,2022,12,11:45:59,8:57:58 PM,8:43:57 AM,42359
Panama,2022,1,11:38:58,11:32:15 AM,11:11:13 PM,41938
Panama,2022,2,11:47:13,11:38:03 AM,11:25:16 PM,42433
Panama,2022,3,11:59:35,11:30:33 AM,11:30:08 PM,43175
Panama,2022,4,12:14:57,11:14:24 AM,11:29:21 PM,44097
Panama,2022,5,12:28:59,11:00:39 AM,11:29:38 PM,44939
Panama,2022,6,12:39:07,10:56:24 AM,11:35:31 PM,45547
Panama,2022,7,12:40:37,11:01:42 AM,11:42:19 PM,45637
Panama,2022,8,12:32:46,11:08:02 AM,11:40:48 PM,45166
Panama,2022,9,12:19:19,11:08:21 AM,11:27:40 PM,44359
Panama,2022,10,12:04:39,11:05:20 AM,11:09:59 PM,43479
Panama,2022,11,11:50:20,11:06:29 AM,10:56:49 PM,42620
Panama,2022,12,11:40:30,11:16:55 AM,10:57:25 PM,42030
Papua_New_Guinea,2022,1,12:42:10,7:53:34 PM,8:35:44 AM,45730
Papua_New_Guinea,2022,2,12:32:55,8:08:19 PM,8:41:14 AM,45175
Papua_New_Guinea,2022,3,12:19:15,8:14:03 PM,8:33:18 AM,44355
Papua_New_Guinea,2022,4,12:02:58,8:13:47 PM,8:16:45 AM,43378
Papua_New_Guinea,2022,5,11:48:45,8:14:03 PM,8:02:48 AM,42525
Papua_New_Guinea,2022,6,11:38:44,8:19:42 PM,7:58:26 AM,41924
Papua_New_Guinea,2022,7,11:37:07,8:26:32 PM,8:03:39 AM,41827
Papua_New_Guinea,2022,8,11:44:31,8:25:24 PM,8:09:55 AM,42271
Papua_New_Guinea,2022,9,11:57:50,8:12:30 PM,8:10:20 AM,43070
Papua_New_Guinea,2022,10,12:13:06,7:54:31 PM,8:07:37 AM,43986
Papua_New_Guinea,2022,11,12:28:48,7:40:28 PM,8:09:16 AM,44928
Papua_New_Guinea,2022,12,12:40:08,7:40:04 PM,8:20:12 AM,45608
Paraguay,2022,1,13:43:17,9:02:32 AM,10:45:49 PM,49397
Paraguay,2022,2,13:16:42,9:25:46 AM,10:42:28 PM,47802
Paraguay,2022,3,12:38:07,9:43:46 AM,10:21:53 PM,45487
Paraguay,2022,4,11:51:55,9:58:24 AM,9:50:19 PM,42715
Paraguay,2022,5,11:11:05,10:12:05 AM,9:23:10 PM,40265
Paraguay,2022,6,10:42:04,10:27:23 AM,9:09:27 PM,38524
Paraguay,2022,7,10:37:47,10:35:34 AM,9:13:21 PM,38267
Paraguay,2022,8,11:00:02,10:26:52 AM,9:26:54 PM,39602
Paraguay,2022,9,11:38:53,10:01:03 AM,9:39:56 PM,41933
Paraguay,2022,10,12:22:27,9:28:55 AM,9:51:22 PM,44547
Paraguay,2022,11,13:06:36,9:00:49 AM,10:07:25 PM,47196
Paraguay,2022,12,13:38:13,8:50:30 AM,10:28:43 PM,49093
Peru,2022,1,12:51:21,10:46:06 AM,11:37:27 PM,46281
Peru,2022,2,12:39:19,11:02:02 AM,11:41:21 PM,45559
Peru,2022,3,12:21:48,11:09:29 AM,11:31:17 PM,44508
Peru,2022,4,12:00:57,11:11:26 AM,11:12:23 PM,43257
Peru,2022,5,11:42:42,11:13:50 AM,10:56:32 PM,42162
Peru,2022,6,11:29:55,11:21:02 AM,10:50:57 PM,41395
Peru,2022,7,11:28:03,11:28:01 AM,10:56:04 PM,41283
Peru,2022,8,11:37:51,11:25:31 AM,11:03:22 PM,41871
Peru,2022,9,11:55:09,11:10:28 AM,11:05:37 PM,42909
Peru,2022,10,12:14:47,10:50:18 AM,11:05:05 PM,44087
Peru,2022,11,12:34:46,10:34:18 AM,11:09:04 PM,45286
Peru,2022,12,12:49:04,10:32:40 AM,11:21:44 PM,46144
Philippines,2022,1,11:19:10,10:19:53 PM,9:39:03 AM,40750
Philippines,2022,2,11:32:45,10:23:12 PM,9:55:57 AM,41565
Philippines,2022,3,11:53:14,10:11:50 PM,10:05:04 AM,42794
Philippines,2022,4,12:18:34,9:50:45 PM,10:09:19 AM,44314
Philippines,2022,5,12:41:35,9:32:25 PM,10:14:00 AM,45695
Philippines,2022,6,12:58:18,9:24:43 PM,10:23:01 AM,46698
Philippines,2022,7,13:00:59,9:29:24 PM,10:30:23 AM,46859
Philippines,2022,8,12:48:29,9:38:12 PM,10:26:41 AM,46109
Philippines,2022,9,12:26:36,9:42:53 PM,10:09:29 AM,44796
Philippines,2022,10,12:02:30,9:44:35 PM,9:47:05 AM,43350
Philippines,2022,11,11:38:43,9:50:18 PM,9:29:01 AM,41923
Philippines,2022,12,11:22:03,10:03:56 PM,9:25:59 AM,40923
Poland,2022,1,07:53:00,6:42:59 AM,2:35:59 PM,28380
Poland,2022,2,09:09:55,6:14:32 AM,3:24:27 PM,32995
Poland,2022,3,10:56:23,5:20:05 AM,4:16:28 PM,39383
Poland,2022,4,13:02:26,4:08:37 AM,5:11:03 PM,46946
Poland,2022,5,14:59:29,3:03:19 AM,6:02:48 PM,53969
Poland,2022,6,16:30:56,2:18:19 AM,6:49:15 PM,59456
Poland,2022,7,16:45:56,2:16:52 AM,7:02:48 PM,60356
Poland,2022,8,15:34:30,2:55:03 AM,6:29:33 PM,56070
Poland,2022,9,13:40:31,3:45:43 AM,5:26:14 PM,49231
Poland,2022,10,11:40:35,4:35:20 AM,4:15:55 PM,42035
Poland,2022,11,09:39:47,5:29:38 AM,3:09:25 PM,34787
Poland,2022,12,08:08:54,6:20:29 AM,2:29:23 PM,29334
Portugal,2022,1,09:34:04,7:53:06 AM,5:27:10 PM,34444
Portugal,2022,2,10:18:34,7:40:50 AM,5:59:24 PM,37114
Portugal,2022,3,11:23:10,7:07:17 AM,6:30:27 PM,40990
Portugal,2022,4,12:41:17,6:19:46 AM,7:01:03 PM,45677
Portugal,2022,5,13:52:24,5:37:27 AM,7:29:51 PM,49944
Portugal,2022,6,14:44:49,5:12:00 AM,7:56:49 PM,53089
Portugal,2022,7,14:52:52,5:14:01 AM,8:06:53 PM,53572
Portugal,2022,8,14:12:35,5:36:37 AM,7:49:12 PM,51155
Portugal,2022,9,13:04:19,6:04:24 AM,7:08:43 PM,47059
Portugal,2022,10,11:50:06,6:31:09 AM,6:21:15 PM,42606
Portugal,2022,11,10:36:02,7:02:07 AM,5:38:09 PM,38162
Portugal,2022,12,09:42:53,7:34:08 AM,5:17:01 PM,34973
Puerto_Rico,2022,1,11:05:08,10:55:30 AM,10:00:38 PM,39908
Puerto_Rico,2022,2,11:22:59,10:56:30 AM,10:19:29 PM,40979
Puerto_Rico,2022,3,11:49:28,10:41:58 AM,10:31:26 PM,42568
Puerto_Rico,2022,4,12:21:57,10:17:15 AM,10:39:12 PM,44517
Puerto_Rico,2022,5,12:51:20,9:55:50 AM,10:47:10 PM,46280
Puerto_Rico,2022,6,13:12:29,9:46:03 AM,10:58:32 PM,47549
Puerto_Rico,2022,7,13:15:35,9:50:33 AM,11:06:08 PM,47735
Puerto_Rico,2022,8,12:59:19,10:01:06 AM,11:00:25 PM,46759
Puerto_Rico,2022,9,12:31:12,10:08:46 AM,10:39:58 PM,45072
Puerto_Rico,2022,10,12:00:18,10:13:52 AM,10:14:10 PM,43218
Puerto_Rico,2022,11,11:29:47,10:23:06 AM,9:52:53 PM,41387
Puerto_Rico,2022,12,11:08:30,10:39:15 AM,9:47:45 PM,40110
Qatar,2022,1,10:38:23,3:18:12 AM,1:56:35 PM,38303
Qatar,2022,2,11:03:39,3:15:37 AM,2:19:16 PM,39819
Qatar,2022,3,11:41:11,2:55:39 AM,2:36:50 PM,42071
Qatar,2022,4,12:27:09,2:24:14 AM,2:51:23 PM,44829
Qatar,2022,5,13:08:46,1:56:38 AM,3:05:24 PM,47326
Qatar,2022,6,13:38:59,1:42:14 AM,3:21:13 PM,49139
Qatar,2022,7,13:43:43,1:45:54 AM,3:29:37 PM,49423
Qatar,2022,8,13:20:51,1:59:50 AM,3:20:41 PM,48051
Qatar,2022,9,12:41:10,2:13:22 AM,2:54:32 PM,45670
Qatar,2022,10,11:57:30,2:24:51 AM,2:22:21 PM,43050
Qatar,2022,11,11:14:10,2:40:24 AM,1:54:34 PM,40450
Qatar,2022,12,10:43:32,3:01:05 AM,1:44:37 PM,38612
Republic_of_Korea,2022,1,09:40:15,10:45:21 PM,8:25:36 AM,34815
Republic_of_Korea,2022,2,10:22:19,10:34:26 PM,8:56:45 AM,37339
Republic_of_Korea,2022,3,11:24:02,10:02:27 PM,9:26:29 AM,41042
Republic_of_Korea,2022,4,12:39:00,9:16:33 PM,9:55:33 AM,45540
Republic_of_Korea,2022,5,13:47:17,8:35:35 PM,10:22:52 AM,49637
Republic_of_Korea,2022,6,14:37:47,8:10:59 PM,10:48:46 AM,52667
Republic_of_Korea,2022,7,14:46:05,8:12:52 PM,10:58:57 AM,53165
Republic_of_Korea,2022,8,14:08:03,8:34:26 PM,10:42:29 AM,50883
Republic_of_Korea,2022,9,13:02:51,9:00:47 PM,10:03:38 AM,46971
Republic_of_Korea,2022,10,11:51:41,9:26:01 PM,9:17:42 AM,42701
Republic_of_Korea,2022,11,10:40:34,9:55:23 PM,8:35:57 AM,38434
Republic_of_Korea,2022,12,09:49:20,10:26:18 PM,8:15:38 AM,35360
Republic_of_Moldova,2022,1,08:39:11,5:48:30 AM,2:27:41 PM,31151
Republic_of_Moldova,2022,2,09:40:41,5:27:46 AM,3:08:27 PM,34841
Republic_of_Moldova,2022,3,11:08:05,4:42:51 AM,3:50:56 PM,40085
Republic_of_Moldova,2022,4,12:52:44,3:42:05 AM,4:34:49 PM,46364
Republic_of_Moldova,2022,5,14:28:55,2:47:13 AM,5:16:08 PM,52135
Republic_of_Moldova,2022,6,15:41:51,2:11:29 AM,5:53:20 PM,56511
Republic_of_Moldova,2022,7,15:53:33,2:11:40 AM,6:05:13 PM,57213
Republic_of_Moldova,2022,8,14:57:17,2:42:17 AM,5:39:34 PM,53837
Republic_of_Moldova,2022,9,13:24:23,3:22:24 AM,4:46:47 PM,48263
Republic_of_Moldova,2022,10,11:44:54,4:01:48 AM,3:46:42 PM,42294
Republic_of_Moldova,2022,11,10:05:08,4:45:35 AM,2:50:43 PM,36308
Republic_of_Moldova,2022,12,08:51:48,5:27:39 AM,2:19:27 PM,31908
Réunion,2022,1,13:24:56,1:39:13 AM,3:04:09 PM,48296
Réunion,2022,2,13:03:46,1:59:51 AM,3:03:37 PM,47026
Réunion,2022,3,12:32:42,2:14:11 AM,2:46:53 PM,45162
Réunion,2022,4,11:55:26,2:24:23 AM,2:19:49 PM,42926
Réunion,2022,5,11:22:28,2:34:05 AM,1:56:33 PM,40948
Réunion,2022,6,10:59:03,2:46:30 AM,1:45:33 PM,39543
Réunion,2022,7,10:55:25,2:54:21 AM,1:49:46 PM,39325
Réunion,2022,8,11:13:02,2:48:02 AM,2:01:04 PM,40382
Réunion,2022,9,11:44:12,2:26:09 AM,2:10:21 PM,42252
Réunion,2022,10,12:19:18,1:58:15 AM,2:17:33 PM,44358
Réunion,2022,11,12:54:59,1:34:17 AM,2:29:16 PM,46499
Réunion,2022,12,13:20:35,1:26:51 AM,2:47:26 PM,48035
Romania,2022,1,08:58:07,5:50:03 AM,2:48:10 PM,32287
Romania,2022,2,09:53:35,5:32:20 AM,3:25:55 PM,35615
Romania,2022,3,11:13:07,4:51:21 AM,4:04:28 PM,40387
Romania,2022,4,12:48:45,3:55:05 AM,4:43:50 PM,46125
Romania,2022,5,14:16:19,3:04:32 AM,5:20:51 PM,51379
Romania,2022,6,15:22:01,2:32:25 AM,5:54:26 PM,55321
Romania,2022,7,15:32:27,2:33:14 AM,6:05:41 PM,55947
Romania,2022,8,14:41:55,3:00:59 AM,5:42:54 PM,52915
Romania,2022,9,13:17:35,3:36:49 AM,4:54:24 PM,47855
Romania,2022,10,11:46:43,4:11:54 AM,3:58:37 PM,42403
Romania,2022,11,10:15:45,4:51:17 AM,3:07:02 PM,36945
Romania,2022,12,09:09:25,5:29:51 AM,2:39:16 PM,32965
Russian_Federation,2022,1,07:13:04,5:56:29 AM,1:09:33 PM,25984
Russian_Federation,2022,2,08:43:58,5:21:04 AM,2:05:02 PM,31438
Russian_Federation,2022,3,10:46:35,4:18:33 AM,3:05:08 PM,38795
Russian_Federation,2022,4,13:10:12,2:58:18 AM,4:08:30 PM,47412
Russian_Federation,2022,5,15:24:57,1:44:09 AM,5:09:06 PM,55497
Russian_Federation,2022,6,17:13:51,12:50:25 AM,6:04:16 PM,62031
Russian_Federation,2022,7,17:32:24,12:47:11 AM,6:19:35 PM,63144
Russian_Federation,2022,8,16:06:26,1:32:39 AM,5:39:05 PM,57986
Russian_Federation,2022,9,13:54:08,2:32:29 AM,4:26:37 PM,50048
Russian_Federation,2022,10,11:37:24,3:30:30 AM,3:07:54 PM,41844
Russian_Federation,2022,11,09:19:02,4:33:34 AM,1:52:36 PM,33542
Russian_Federation,2022,12,07:32:20,5:32:19 AM,1:04:39 PM,27140
Rwanda,2022,1,12:16:13,3:55:11 AM,4:11:24 PM,44173
Rwanda,2022,2,12:14:01,4:06:18 AM,4:20:19 PM,44041
Rwanda,2022,3,12:10:57,4:06:37 AM,4:17:34 PM,43857
Rwanda,2022,4,12:07:34,3:59:52 AM,4:07:26 PM,43654
Rwanda,2022,5,12:04:53,3:54:26 AM,3:59:19 PM,43493
Rwanda,2022,6,12:03:08,3:56:02 AM,3:59:10 PM,43388
Rwanda,2022,7,12:02:53,4:02:12 AM,4:05:05 PM,43373
Rwanda,2022,8,12:04:10,4:04:02 AM,4:08:12 PM,43450
Rwanda,2022,9,12:06:38,3:56:29 AM,4:03:07 PM,43598
Rwanda,2022,10,12:09:42,3:44:36 AM,3:54:18 PM,43782
Rwanda,2022,11,12:13:08,3:36:47 AM,3:49:55 PM,43988
Rwanda,2022,12,12:15:45,3:40:52 AM,3:56:37 PM,44145
Saint_Helena,2022,1,13:05:42,5:53:35 AM,6:59:17 PM,47142
Saint_Helena,2022,2,12:49:46,6:11:32 AM,7:01:18 PM,46186
Saint_Helena,2022,3,12:26:27,6:21:57 AM,6:48:24 PM,44787
Saint_Helena,2022,4,11:58:32,6:27:27 AM,6:25:59 PM,43112
Saint_Helena,2022,5,11:33:58,6:32:59 AM,6:06:57 PM,41638
Saint_Helena,2022,6,11:16:38,6:42:24 AM,5:59:02 PM,40598
Saint_Helena,2022,7,11:14:03,6:49:44 AM,6:03:47 PM,40443
Saint_Helena,2022,8,11:27:11,6:45:37 AM,6:12:48 PM,41231
Saint_Helena,2022,9,11:50:26,6:27:39 AM,6:18:05 PM,42626
Saint_Helena,2022,10,12:16:42,6:04:10 AM,6:20:52 PM,44202
Saint_Helena,2022,11,12:43:25,5:44:44 AM,6:28:09 PM,45805
Saint_Helena,2022,12,13:02:33,5:40:36 AM,6:43:09 PM,46953
Saint_Kitts_and_Nevis,2022,1,11:09:29,10:39:48 AM,9:49:17 PM,40169
Saint_Kitts_and_Nevis,2022,2,11:26:05,10:41:26 AM,10:07:31 PM,41165
Saint_Kitts_and_Nevis,2022,3,11:50:44,10:27:49 AM,10:18:33 PM,42644
Saint_Kitts_and_Nevis,2022,4,12:21:01,10:04:12 AM,10:25:13 PM,44461
Saint_Kitts_and_Nevis,2022,5,12:48:26,9:43:46 AM,10:32:12 PM,46106
Saint_Kitts_and_Nevis,2022,6,13:08:09,9:34:42 AM,10:42:51 PM,47289
Saint_Kitts_and_Nevis,2022,7,13:11:03,9:39:18 AM,10:50:21 PM,47463
Saint_Kitts_and_Nevis,2022,8,12:55:53,9:49:18 AM,10:45:11 PM,46553
Saint_Kitts_and_Nevis,2022,9,12:29:40,9:56:01 AM,10:25:41 PM,44980
Saint_Kitts_and_Nevis,2022,10,12:00:51,10:00:05 AM,10:00:56 PM,43251
Saint_Kitts_and_Nevis,2022,11,11:32:27,10:08:15 AM,9:40:42 PM,41547
Saint_Kitts_and_Nevis,2022,12,11:12:37,10:23:40 AM,9:36:17 PM,40357
Saint_Lucia,2022,1,11:21:24,10:26:54 AM,9:48:18 PM,40884
Saint_Lucia,2022,2,11:34:36,10:30:14 AM,10:04:50 PM,41676
Saint_Lucia,2022,3,11:54:17,10:19:06 AM,10:13:23 PM,42857
Saint_Lucia,2022,4,12:18:31,9:58:31 AM,10:17:02 PM,44311
Saint_Lucia,2022,5,12:40:31,9:40:47 AM,10:21:18 PM,45631
Saint_Lucia,2022,6,12:56:21,9:33:40 AM,10:30:01 PM,46581
Saint_Lucia,2022,7,12:58:41,9:38:32 AM,10:37:13 PM,46721
Saint_Lucia,2022,8,12:46:30,9:47:03 AM,10:33:33 PM,45990
Saint_Lucia,2022,9,12:25:27,9:51:11 AM,10:16:38 PM,44727
Saint_Lucia,2022,10,12:02:23,9:52:22 AM,9:54:45 PM,43343
Saint_Lucia,2022,11,11:39:40,9:57:42 AM,9:37:22 PM,41980
Saint_Lucia,2022,12,11:23:54,10:11:05 AM,9:34:59 PM,41034
Saint_Pierre_and_Miquelon,2022,1,08:41:13,11:27:45 AM,8:08:58 PM,31273
Saint_Pierre_and_Miquelon,2022,2,09:42:33,11:07:01 AM,8:49:34 PM,34953
Saint_Pierre_and_Miquelon,2022,3,11:09:20,10:22:20 AM,9:31:40 PM,40160
Saint_Pierre_and_Miquelon,2022,4,12:53:09,9:21:58 AM,10:15:07 PM,46389
Saint_Pierre_and_Miquelon,2022,5,14:28:25,8:27:36 AM,10:56:01 PM,52105
Saint_Pierre_and_Miquelon,2022,6,15:40:20,7:52:26 AM,11:32:46 PM,56420
Saint_Pierre_and_Miquelon,2022,7,15:51:21,7:52:58 AM,11:44:19 PM,57081
Saint_Pierre_and_Miquelon,2022,8,14:55:13,8:23:27 AM,11:18:40 PM,53713
Saint_Pierre_and_Miquelon,2022,9,13:22:59,9:03:11 AM,10:26:10 PM,48179
Saint_Pierre_and_Miquelon,2022,10,11:44:18,9:42:11 AM,9:26:29 PM,42258
Saint_Pierre_and_Miquelon,2022,11,10:05:26,10:25:35 AM,8:31:01 PM,36326
Saint_Pierre_and_Miquelon,2022,12,08:53:05,11:07:15 AM,8:00:20 PM,31985
Saint_Vincent_and_the_Grenadines,2022,1,11:24:25,10:26:20 AM,9:50:45 PM,41065
Saint_Vincent_and_the_Grenadines,2022,2,11:36:46,10:30:05 AM,10:06:51 PM,41806
Saint_Vincent_and_the_Grenadines,2022,3,11:55:11,10:19:35 AM,10:14:46 PM,42911
Saint_Vincent_and_the_Grenadines,2022,4,12:17:55,9:59:45 AM,10:17:40 PM,44275
Saint_Vincent_and_the_Grenadines,2022,5,12:38:31,9:42:43 AM,10:21:14 PM,45511
Saint_Vincent_and_the_Grenadines,2022,6,12:53:23,9:36:05 AM,10:29:28 PM,46403
Saint_Vincent_and_the_Grenadines,2022,7,12:55:34,9:41:02 AM,10:36:36 PM,46534
Saint_Vincent_and_the_Grenadines,2022,8,12:44:08,9:49:10 AM,10:33:18 PM,45848
Saint_Vincent_and_the_Grenadines,2022,9,12:24:24,9:52:39 AM,10:17:03 PM,44664
Saint_Vincent_and_the_Grenadines,2022,10,12:02:46,9:53:07 AM,9:55:53 PM,43366
Saint_Vincent_and_the_Grenadines,2022,11,11:41:30,9:57:43 AM,9:39:13 PM,42090
Saint_Vincent_and_the_Grenadines,2022,12,11:26:44,10:10:36 AM,9:37:20 PM,41204
Samoa,2022,1,12:57:48,5:01:57 PM,5:59:45 AM,46668
Samoa,2022,2,12:43:50,5:18:46 PM,6:02:36 AM,45830
Samoa,2022,3,12:23:38,5:27:28 PM,5:51:06 AM,44618
Samoa,2022,4,11:59:34,5:31:00 PM,5:30:34 AM,43174
Samoa,2022,5,11:38:29,5:34:52 PM,5:13:21 AM,41909
